date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:38	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2295c8bf5b26376f50a7c52037acd3c3a2%22	http://localhost:3005/assets/slick.svg	/home/michael/websites/pages-lists/localhost_3005/assets/slick.svg	(from http://localhost:3005/assets/application.css?body=1)
18:27:38	676/676	---M--	200	added ('OK')	image/png	etag:%22e4af3dac6e08a90372a263c346e4d270%22	http://localhost:3005/assets/chip.png	/home/michael/websites/pages-lists/localhost_3005/assets/chip.png	(from http://localhost:3005/assets/application.css?body=1)
18:27:39	3975/3975	---M--	200	added ('OK')	image/png	etag:%220a59df3837e0e588680f358972d67dae%22	http://localhost:3005/assets/stock_logo.png	/home/michael/websites/pages-lists/localhost_3005/assets/stock_logo.png	(from http://localhost:3005/page/promo_provider)
18:27:40	2823/2823	---M--	404	error ('Not%20Found')	text/html		http://localhost:3005/page/random.png	/home/michael/websites/pages-lists/localhost_3005/page/random.56.delayed	(from http://localhost:3005/page/promo_provider)
18:27:40	575/575	---M--	200	added ('OK')	image/png	etag:%22dbf1c29e0f25512ace59f642bdb285a6%22	http://localhost:3005/assets/icons/send-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/send-link.png	(from http://localhost:3005/page/book)
18:27:41	2053/2053	---M--	200	added ('OK')	image/png	etag:%2267156631a9fddf903ccef211d418c6c9%22	http://localhost:3005/assets/icons/message-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/message-link.png	(from http://localhost:3005/page/book)
18:27:41	2551/2551	---M--	200	added ('OK')	image/png	etag:%22dd364275838a18b4ee61d360a04dc66f%22	http://localhost:3005/assets/icons/demande-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/demande-link.png	(from http://localhost:3005/page/book)
18:27:41	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22c9301e05ed43233a8630753f881f7578%22	http://localhost:3005/assets/fontawesome-webfont.eot?	/home/michael/websites/pages-lists/localhost_3005/assets/fontawesome-webfontd41d.eot	(from http://localhost:3005/assets/application.css?body=1)
18:27:42	2986/2986	---M--	200	added ('OK')	image/png	etag:%226a5955c6b8b11c5f0f58e3a7860f5bc5%22	http://localhost:3005/assets/icons/devis-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/devis-link.png	(from http://localhost:3005/page/book)
18:27:42	1375/1375	---M--	200	added ('OK')	image/png	etag:%22953d587e3519cf1963a9f03c1a6e4031%22	http://localhost:3005/assets/icons/acces-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/acces-link.png	(from http://localhost:3005/page/book)
18:27:43	1280/1280	---M--	200	added ('OK')	image/png	etag:%22459d415cb4ca0c17939c23d6d7452577%22	http://localhost:3005/assets/logo_agritamwin.png	/home/michael/websites/pages-lists/localhost_3005/assets/logo_agritamwin.png	(from http://localhost:3005/page/profil)
18:27:43	11047/11047	---M--	200	added ('OK')	image/png	etag:%220a80c4b74a3f77a7dd827e22775be501%22	http://localhost:3005/assets/icons/locate-link.png	/home/michael/websites/pages-lists/localhost_3005/assets/icons/locate-link.png	(from http://localhost:3005/page/book)
18:27:44	39756/39756	---M--	200	added ('OK')	image/png	etag:%22b58732ae20cde1626dfdf0c44d3ff66d%22	http://localhost:3005/assets/percent.png	/home/michael/websites/pages-lists/localhost_3005/assets/percent.png	(from http://localhost:3005/page/promo_grouped)
18:27:44	141564/141564	---M--	200	added ('OK')	application/octet-stream	etag:%229a193766e28066d893d26bed2fa4bf78%22	http://localhost:3005/assets/fontawesome-webfont.ttf	/home/michael/websites/pages-lists/localhost_3005/assets/fontawesome-webfont.ttf	(from http://localhost:3005/assets/application.css?body=1)
